GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,PTS_home,PTS_away,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
20400894,1610612760,1610612745,95,97,0.473,0.857,0.52,21,35,0.487,0.789,0.4,21,35
20400886,1610612755,1610612744,85,104,0.375,0.857,0.304,17,45,0.447,0.773,0.344,20,45
20400885,1610612746,1610612763,102,105,0.526,0.773,0.5,28,44,0.471,0.833,0.409,20,25
20400881,1610612748,1610612755,108,100,0.549,0.684,0.308,23,42,0.461,0.8,0.429,17,29
20400883,1610612742,1610612761,113,105,0.511,0.944,0.267,17,38,0.519,0.808,0.308,18,38
20400882,1610612741,1610612749,90,85,0.452,0.783,0.375,25,43,0.458,0.6,0.364,24,34
20400884,1610612743,1610612757,111,98,0.43,0.885,0.571,33,45,0.469,0.842,0.462,27,43
20400880,1610612747,1610612754,103,94,0.465,0.892,0.364,19,47,0.417,0.833,0.31,24,34
20400876,1610612759,1610612762,101,94,0.471,0.906,0.353,25,32,0.462,0.667,0.462,19,42
20400877,1610612752,1610612744,115,99,0.618,0.727,0.417,31,41,0.462,0.625,0.462,20,30
20400878,1610612739,1610612748,82,102,0.4,0.692,0.125,20,40,0.446,0.65,0.368,26,55
20400872,1610612745,1610612742,90,69,0.425,0.72,0.333,24,54,0.372,0.571,0.214,13,37
20400874,1610612738,1610612750,97,99,0.544,0.778,0.444,27,31,0.538,0.8,0.231,28,36
20400873,1610612758,1610612765,100,85,0.494,0.923,0.545,25,46,0.391,0.458,0.375,26,45
20400875,1610612740,1610612761,84,95,0.381,0.889,0.211,21,43,0.466,0.85,0.476,21,40
20400879,1610612760,1610612756,99,110,0.418,0.833,0.111,12,45,0.465,0.667,0.588,20,41
20400866,1610612746,1610612743,89,105,0.43,0.769,0.143,25,43,0.494,0.85,0.667,26,41
20400868,1610612737,1610612755,97,98,0.45,0.786,0.333,22,50,0.423,0.882,0.286,16,35
20400871,1610612756,1610612757,129,116,0.565,0.727,0.474,28,32,0.511,0.833,0.308,16,42
20400867,1610612766,1610612764,84,86,0.393,0.706,0.667,18,46,0.373,0.806,0.1,9,44
20400870,1610612749,1610612741,95,87,0.407,0.75,0.364,24,49,0.439,0.714,0.217,19,43
20400869,1610612751,1610612753,81,105,0.361,0.842,0.294,22,33,0.6,0.758,0.25,15,42
20400864,1610612747,1610612742,108,103,0.519,0.657,0.056,26,47,0.388,0.875,0.2,14,38
20400862,1610612759,1610612741,102,99,0.446,0.846,0.3,19,39,0.535,0.759,0.2,16,35
20400861,1610612750,1610612749,103,97,0.494,0.7,0.556,29,37,0.488,0.818,0.167,20,40
20400855,1610612764,1610612744,90,103,0.408,0.583,0.35,16,49,0.416,0.81,0.308,19,42
20400858,1610612748,1610612758,104,83,0.506,0.48,0.667,23,47,0.427,0.733,0.167,19,43
20400857,1610612738,1610612766,104,84,0.459,0.833,0.429,18,52,0.388,0.593,0.5,22,42
20400863,1610612757,1610612754,97,106,0.548,0.714,0.2,25,30,0.452,0.8,0.435,21,44
20400859,1610612763,1610612761,86,75,0.431,0.692,0.353,17,44,0.4,0.714,0.174,15,36
20400860,1610612740,1610612762,92,85,0.452,0.649,0.154,24,44,0.337,0.794,0.182,11,48
20400865,1610612760,1610612765,95,87,0.427,0.844,0.222,16,49,0.422,0.593,0.091,13,33
20400854,1610612755,1610612739,98,89,0.433,0.9,0.222,25,41,0.457,0.759,0.333,19,44
20400856,1610612753,1610612752,111,89,0.512,0.8,0.429,23,49,0.416,0.645,0.294,17,31
20400853,1610612756,1610612765,100,97,0.46,0.643,0.55,23,37,0.446,0.647,0.235,20,56
20400852,1610612743,1610612754,96,87,0.431,0.811,0.571,27,45,0.341,0.75,0.148,17,43
20400851,1610612751,1610612748,90,106,0.375,0.742,0.333,22,31,0.507,0.737,0.333,24,47
20400850,1610612746,1610612742,101,92,0.442,0.865,0.077,24,52,0.432,0.75,0.211,21,32
20400847,1610612759,1610612761,92,86,0.514,0.579,0.318,23,45,0.366,0.829,0.417,15,32
20400846,1610612750,1610612744,93,99,0.476,0.889,0.313,23,39,0.449,0.833,0.409,26,38
20400842,1610612764,1610612745,101,98,0.442,0.788,0.304,17,47,0.436,0.8,0.5,22,39
20400844,1610612739,1610612760,86,103,0.432,0.615,0.545,20,33,0.5,0.724,0.588,17,36
20400845,1610612738,1610612747,104,101,0.419,0.724,0.417,26,46,0.425,0.826,0.348,16,44
20400848,1610612740,1610612766,94,85,0.398,0.815,0.353,25,51,0.398,0.739,0.286,17,43
20400849,1610612762,1610612737,96,74,0.515,0.724,0.417,25,38,0.356,0.7,0.2,13,35
20400843,1610612753,1610612758,114,111,0.553,0.769,0.125,28,42,0.512,0.85,0.3,23,33
20400841,1610612755,1610612751,93,99,0.429,0.824,0.318,18,42,0.413,0.857,0.474,21,41
20400836,1610612754,1610612760,93,101,0.423,0.694,0.364,16,34,0.528,0.826,0.462,12,38
20400838,1610612741,1610612745,89,119,0.372,0.725,0.125,16,42,0.556,0.952,0.643,29,40
20400840,1610612757,1610612765,93,103,0.463,0.591,0.308,23,39,0.554,0.81,0.4,27,32
20400835,1610612766,1610612758,94,87,0.477,0.714,0.25,25,40,0.427,0.722,0.25,12,48
20400834,1610612763,1610612744,99,97,0.493,0.75,0.45,14,39,0.45,0.789,0.417,18,34
20400839,1610612743,1610612737,97,74,0.5,0.762,0.333,28,43,0.369,0.806,0.167,13,35
20400837,1610612749,1610612755,111,118,0.507,0.914,0.417,22,33,0.489,0.952,0.345,27,40
20400831,1610612752,1610612747,117,115,0.5,0.71,0.5,28,42,0.439,0.816,0.5,21,50
20400830,1610612739,1610612759,92,94,0.435,0.789,0.375,23,39,0.463,0.571,0.308,22,44
20400832,1610612742,1610612740,90,86,0.448,0.765,0.267,18,31,0.471,0.609,0.353,15,45
20400833,1610612762,1610612746,87,86,0.437,0.92,0.333,20,39,0.429,0.889,1,16,34
20400829,1610612746,1610612737,111,104,0.507,0.786,0.75,28,42,0.538,0.654,0.5,19,34
20400823,1610612764,1610612758,108,110,0.465,0.545,0.417,23,45,0.494,0.69,0.455,26,44
20400826,1610612756,1610612738,113,120,0.402,0.725,0.261,21,56,0.442,0.806,0.389,17,55
20400822,1610612745,1610612762,92,99,0.5,0.742,0.25,20,31,0.476,0.882,0.444,32,39
20400828,1610612744,1610612765,88,94,0.412,0.7,0.344,19,40,0.405,0.667,0.4,19,45
20400827,1610612757,1610612750,83,91,0.4,0.8,0.368,19,46,0.429,0.824,0.357,27,38
20400819,1610612761,1610612747,108,102,0.464,0.895,0.542,22,40,0.513,0.813,0.5,21,43
20400824,1610612740,1610612743,93,94,0.416,0.792,0.556,19,38,0.414,0.917,0.3,16,39
20400821,1610612749,1610612760,99,73,0.506,0.778,0.429,24,48,0.294,0.81,0.261,13,46
20400820,1610612751,1610612739,104,98,0.405,0.872,0.4,26,32,0.417,0.821,0.417,19,49
20400825,1610612753,1610612748,103,112,0.493,0.814,0.286,17,30,0.532,0.826,0.5,28,36
20400818,1610612759,1610612763,82,84,0.415,0.767,0.25,19,46,0.378,0.792,0.188,17,38
20400815,1610612752,1610612754,90,79,0.486,0.667,0.667,19,43,0.422,0.815,0.2,11,32
20400813,1610612748,1610612753,101,98,0.459,0.833,0.25,15,40,0.481,0.714,0.286,19,38
20400817,1610612742,1610612756,123,124,0.489,0.727,0.333,19,45,0.563,0.667,0.4,20,45
20400814,1610612766,1610612741,90,94,0.402,0.719,0.2,14,42,0.419,0.806,0.467,17,46
20400816,1610612755,1610612758,99,101,0.402,0.72,0.368,25,46,0.442,0.864,0.316,22,44
20400811,1610612747,1610612765,90,111,0.447,0.933,0.471,27,38,0.537,0.773,0.375,24,41
20400805,1610612754,1610612739,106,82,0.519,0.667,0.4,26,41,0.363,0.737,0.222,15,49
20400807,1610612741,1610612764,97,90,0.407,0.762,0.44,24,46,0.391,0.682,0.158,15,50
20400810,1610612757,1610612737,102,101,0.524,0.632,0.333,29,39,0.478,0.833,0.333,26,40
20400806,1610612763,1610612743,94,97,0.398,0.731,0.346,20,42,0.342,0.846,0.214,16,50
20400808,1610612749,1610612761,102,106,0.391,0.848,0.143,17,47,0.455,0.783,0.308,23,44
20400809,1610612762,1610612738,102,109,0.448,0.783,0.462,20,34,0.529,0.811,0.357,18,32
20400812,1610612760,1610612750,98,88,0.393,0.821,0.429,18,40,0.477,0.778,0.625,19,41
20400804,1610612751,1610612766,93,86,0.438,0.952,0.429,22,40,0.419,0.741,0.5,21,35
20400803,1610612746,1610612750,92,86,0.438,0.71,0,26,43,0.455,0.682,0.143,16,38
20400801,1610612752,1610612755,113,101,0.519,0.778,0.571,29,41,0.439,0.769,0.409,21,39
20400802,1610612742,1610612758,122,113,0.467,0.706,0.455,30,52,0.457,0.857,0.375,20,45
20400795,1610612759,1610612745,99,81,0.507,0.676,0.364,18,36,0.423,0.773,0.444,16,36
20400792,1610612754,1610612748,93,91,0.402,0.875,0.24,22,46,0.395,0.774,0.214,14,47
20400790,1610612764,1610612763,93,83,0.426,0.842,0.333,18,42,0.346,0.792,0.258,21,42
20400798,1610612756,1610612746,118,101,0.563,0.667,0.455,22,49,0.438,0.64,0.143,18,43
20400791,1610612739,1610612741,100,91,0.453,0.756,0.143,22,47,0.432,0.676,0.333,11,36
20400800,1610612744,1610612737,101,96,0.409,0.75,0.381,21,50,0.423,0.615,0.4,24,59
20400799,1610612757,1610612747,83,86,0.375,0.704,0.211,18,47,0.41,0.9,0.211,20,37
20400796,1610612743,1610612738,107,86,0.409,0.737,0.438,30,52,0.375,0.697,0.188,18,46
20400793,1610612749,1610612751,100,81,0.547,0.593,0.25,22,45,0.371,0.813,0.2,19,35
20400794,1610612740,1610612760,85,103,0.471,0.778,0.333,24,30,0.443,0.833,0.516,22,42
20400797,1610612762,1610612742,83,101,0.307,0.923,0.071,14,42,0.472,0.781,0.471,19,41
20400789,1610612747,1610612738,104,95,0.415,0.683,0.421,19,54,0.459,0.688,0.313,19,32
20400785,1610612765,1610612752,97,88,0.459,0.758,0.333,23,45,0.376,0.7,0.19,16,49
20400787,1610612745,1610612760,85,87,0.434,0.667,0.389,23,37,0.365,0.75,0.16,18,50
20400786,1610612741,1610612748,105,101,0.396,0.633,0.435,19,54,0.5,0.52,0.353,27,48
20400782,1610612766,1610612749,102,112,0.411,0.8,0.444,17,46,0.557,0.654,0.636,37,43
20400788,1610612758,1610612737,114,104,0.517,0.778,0.25,29,45,0.461,0.737,0.4,20,45
20400784,1610612751,1610612761,82,100,0.373,0.64,0.267,18,43,0.48,0.8,0.4,20,48
20400783,1610612753,1610612754,84,108,0.38,0.559,0.5,12,36,0.5,0.75,0.571,15,42
20400780,1610612750,1610612739,94,88,0.463,0.8,0.4,27,47,0.424,0.722,0.3,25,37
20400781,1610612756,1610612742,113,119,0.453,0.818,0.31,22,41,0.536,0.913,0.533,19,44
20400774,1610612754,1610612757,95,87,0.36,0.885,0.267,22,46,0.438,0.632,0.357,17,44
20400776,1610612752,1610612749,108,90,0.56,0.947,0.462,25,41,0.423,0.679,0.278,16,38
20400773,1610612739,1610612737,111,89,0.479,0.789,0.5,34,51,0.429,0.667,0.143,20,44
20400777,1610612748,1610612746,113,95,0.533,0.758,0.533,27,34,0.425,0.893,0.222,16,40
20400769,1610612738,1610612763,90,88,0.446,0.737,0.364,17,43,0.368,0.8,0.267,19,37
20400772,1610612766,1610612743,94,88,0.447,0.619,0.357,18,44,0.419,0.862,0.125,14,39
20400770,1610612761,1610612741,115,121,0.514,0.875,0.5,24,25,0.579,0.846,0.733,24,36
20400778,1610612740,1610612759,78,101,0.441,0.609,0.333,20,30,0.455,0.778,0.5,27,51
20400779,1610612760,1610612744,110,117,0.494,0.778,0.25,17,41,0.529,0.636,0.524,28,40
20400775,1610612751,1610612758,96,85,0.429,0.941,0.5,24,48,0.42,0.833,0.182,24,37
20400771,1610612755,1610612765,75,93,0.39,0.625,0.067,17,42,0.5,0.5,0.529,25,49
20400767,1610612747,1610612762,102,95,0.452,0.784,0.28,20,40,0.43,0.923,0.5,23,37
20400764,1610612750,1610612751,82,71,0.395,0.75,0.267,23,52,0.31,0.714,0.36,22,41
20400763,1610612737,1610612743,96,100,0.461,0.75,0.2,21,37,0.458,0.7,0.273,22,42
20400766,1610612745,1610612764,123,93,0.595,0.846,0.5,33,43,0.417,0.81,0.273,22,34
20400765,1610612741,1610612758,107,102,0.53,0.729,0.222,24,43,0.425,0.767,0.333,25,32
20400768,1610612744,1610612742,107,114,0.483,0.632,0.429,25,36,0.561,0.708,0.385,26,46
20400762,1610612753,1610612746,99,94,0.494,0.815,0.143,19,46,0.407,0.676,0.375,17,38
20400761,1610612756,1610612762,136,128,0.55,0.786,0.517,28,34,0.551,0.605,0.364,27,42
20400759,1610612765,1610612749,107,83,0.526,0.6,0.389,32,40,0.432,0.571,0.294,22,41
20400758,1610612766,1610612757,77,80,0.388,0.8,0.273,14,49,0.465,0.706,0.286,20,37
20400760,1610612740,1610612764,98,96,0.476,0.632,0.333,28,34,0.427,0.875,0.227,11,48
20400757,1610612755,1610612752,106,105,0.5,0.833,0.263,23,38,0.5,0.684,0.476,25,37
20400745,1610612748,1610612759,96,92,0.522,0.7,0.556,14,41,0.392,0.84,0.529,18,38
20400746,1610612739,1610612747,103,89,0.527,0.862,0,28,45,0.383,0.88,0.278,19,35
20400747,1610612750,1610612741,83,87,0.4,0.778,0.4,21,46,0.402,0.85,0.286,20,47
20400748,1610612738,1610612758,100,104,0.481,0.76,0.357,23,40,0.452,0.864,0.563,29,41
20400749,1610612761,1610612746,109,106,0.447,0.852,0.476,28,43,0.471,0.8,0.286,25,46
20400750,1610612751,1610612743,94,79,0.522,0.762,0.375,31,35,0.431,0.667,0.333,17,34
20400751,1610612752,1610612766,102,99,0.468,0.929,0.308,22,38,0.441,0.872,0.357,15,34
20400752,1610612753,1610612740,97,94,0.493,0.759,0.3,23,42,0.438,0.625,0.391,22,38
20400753,1610612754,1610612763,76,73,0.365,0.714,0.438,13,49,0.347,0.762,0.278,13,43
20400754,1610612760,1610612742,92,95,0.393,0.667,0.333,17,40,0.467,0.733,0.333,22,49
20400755,1610612745,1610612757,81,80,0.397,0.613,0,21,43,0.455,0.522,0.615,22,39
20400756,1610612744,1610612756,102,106,0.364,0.6,0.138,18,72,0.46,0.643,0.5,26,52
20400743,1610612765,1610612764,107,86,0.532,0.739,0.5,33,42,0.363,0.667,0.4,19,46
20400744,1610612749,1610612737,113,83,0.5,0.821,0.455,27,41,0.39,0.786,0.125,22,43
20400742,1610612755,1610612753,112,99,0.469,0.744,0.286,15,52,0.435,0.71,0.25,23,44
20400733,1610612754,1610612745,83,91,0.419,0.636,0.412,17,29,0.417,0.9,0.444,18,47
20400731,1610612764,1610612746,94,91,0.429,0.724,0.333,16,39,0.455,0.68,0.333,31,45
20400740,1610612756,1610612760,105,113,0.451,0.875,0.417,23,39,0.473,0.682,0.429,15,45
20400736,1610612739,1610612743,101,106,0.468,0.818,0.2,19,38,0.506,0.844,0.167,22,33
20400734,1610612738,1610612752,111,94,0.532,0.8,0.6,24,44,0.451,0.737,0.182,24,33
20400732,1610612766,1610612748,87,97,0.409,0.467,0.308,22,44,0.52,0.37,0.474,27,49
20400741,1610612758,1610612742,113,115,0.506,0.692,0.474,24,38,0.538,0.903,0.5,22,37
20400737,1610612763,1610612757,88,82,0.357,0.741,0.308,19,47,0.421,0.583,0.25,19,51
20400730,1610612761,1610612755,91,106,0.427,0.81,0.37,22,33,0.5,0.714,0.429,24,47
20400738,1610612740,1610612744,111,108,0.541,0.808,0.556,26,39,0.476,0.762,0.414,23,34
20400739,1610612762,1610612750,100,82,0.471,0.684,0.625,29,47,0.453,0.913,0.231,18,32
20400735,1610612751,1610612759,91,101,0.434,0.731,0.462,17,33,0.438,0.7,0.643,24,49
20400728,1610612765,1610612747,103,81,0.441,0.75,0.429,30,55,0.39,0.778,0.188,20,39
20400729,1610612760,1610612758,115,107,0.44,0.872,0.333,17,46,0.519,0.824,0.458,27,33
20400727,1610612753,1610612737,101,96,0.376,0.872,0.333,16,57,0.43,0.692,0.444,14,42
20400721,1610612754,1610612766,94,87,0.486,0.9,0.286,20,39,0.41,0.929,0.6,15,38
20400724,1610612750,1610612743,98,92,0.493,0.826,0.385,28,32,0.474,0.789,0.273,28,33
20400720,1610612764,1610612759,95,87,0.429,0.72,0.455,13,47,0.414,0.615,0.269,25,42
20400723,1610612752,1610612748,110,116,0.471,0.633,0.45,22,44,0.482,0.788,0.556,19,45
20400725,1610612745,1610612741,105,92,0.5,0.68,0.4,29,51,0.368,0.619,0.346,21,51
20400717,1610612738,1610612746,94,89,0.486,0.818,0.286,23,37,0.405,0.735,0.333,22,39
20400726,1610612757,1610612740,80,91,0.4,0.938,0.294,15,32,0.443,0.824,0.389,26,47
20400718,1610612761,1610612749,107,110,0.471,0.667,0.375,28,35,0.519,0.778,0.313,22,48
20400722,1610612751,1610612747,103,104,0.404,0.88,0.391,26,38,0.429,0.742,0.391,21,51
20400719,1610612755,1610612763,95,98,0.457,0.893,0.375,20,37,0.438,0.955,0.292,22,43
20400710,1610612739,1610612761,104,91,0.577,0.647,0.273,31,45,0.434,0.667,0.417,21,35
20400713,1610612742,1610612741,100,107,0.372,0.8,0.4,19,40,0.469,0.719,0.533,19,56
20400708,1610612766,1610612759,85,104,0.376,0.773,0.444,23,38,0.475,0.677,0.467,20,49
20400715,1610612758,1610612756,123,125,0.505,0.708,0.6,34,42,0.521,0.692,0.333,26,50
20400714,1610612743,1610612762,97,87,0.41,0.75,0.25,26,49,0.363,0.722,0.25,20,45
20400712,1610612763,1610612750,108,96,0.5,0.63,0.429,22,33,0.529,0.792,0.385,25,41
20400711,1610612749,1610612738,121,97,0.539,0.806,0.526,25,40,0.487,0.654,0.267,26,32
20400716,1610612760,1610612740,108,91,0.586,0.667,0.4,19,41,0.387,0.778,0.333,15,28
20400709,1610612753,1610612744,109,113,0.461,0.867,0.333,20,52,0.476,0.794,0.375,24,44
20400703,1610612764,1610612754,108,104,0.494,0.595,0.545,17,39,0.463,0.821,0.368,20,42
20400705,1610612737,1610612747,114,108,0.5,0.742,0.375,23,46,0.447,0.727,0.348,12,38
20400706,1610612748,1610612744,105,96,0.513,0.645,0.429,20,53,0.443,0.722,0.313,25,33
20400707,1610612762,1610612752,99,102,0.478,0.682,0.231,25,37,0.466,0.78,0.222,17,37
20400704,1610612751,1610612755,107,97,0.433,0.81,0.375,29,41,0.481,0.739,0.286,23,37
20400701,1610612750,1610612738,100,103,0.469,0.88,0.222,29,44,0.446,0.897,0.25,19,40
20400702,1610612745,1610612747,103,102,0.44,0.722,0.385,25,36,0.481,0.783,0.348,23,54
20400699,1610612761,1610612742,113,122,0.519,0.905,0.545,26,33,0.603,0.688,0.375,29,38
20400700,1610612755,1610612746,106,104,0.493,0.78,0.533,19,30,0.515,0.912,0.5,28,27
20400690,1610612764,1610612749,112,94,0.494,0.75,0.308,24,40,0.486,0.852,0.333,17,35
20400691,1610612737,1610612754,79,84,0.398,0.5,0.364,19,41,0.458,0.813,0.308,12,40
20400696,1610612756,1610612752,114,106,0.483,0.852,0.25,25,42,0.424,0.824,0.5,14,52
20400693,1610612739,1610612753,101,92,0.427,0.903,0.214,23,44,0.493,0.609,0.364,27,39
20400692,1610612748,1610612741,108,97,0.494,0.625,0.385,24,44,0.43,0.667,0.294,13,46
20400697,1610612757,1610612758,114,108,0.551,0.889,0.4,27,40,0.406,0.778,0.474,30,39
20400694,1610612743,1610612744,107,91,0.494,0.857,0.467,28,46,0.384,0.833,0.263,19,41
20400695,1610612762,1610612740,108,92,0.53,0.805,0.417,24,37,0.417,0.87,0.522,18,32
20400698,1610612760,1610612766,113,99,0.494,0.767,0.538,22,42,0.488,0.737,0.385,18,35
20400689,1610612751,1610612765,107,85,0.544,0.783,0.429,30,39,0.406,0.818,0.286,18,35
20400682,1610612754,1610612742,95,94,0.419,0.857,0.375,17,42,0.438,0.69,0.4,15,48
20400685,1610612750,1610612745,113,119,0.477,0.833,0.267,32,40,0.442,0.788,0.643,27,55
20400683,1610612738,1610612753,112,100,0.494,0.92,0.35,25,32,0.468,0.833,0.462,23,42
20400688,1610612744,1610612740,90,82,0.398,0.783,0.143,20,45,0.408,0.739,0.333,16,40
20400687,1610612757,1610612766,101,89,0.429,0.75,0.294,18,45,0.366,0.68,0.267,24,50
20400686,1610612758,1610612752,116,115,0.512,0.683,0.667,19,36,0.615,0.5,0.357,20,46
20400680,1610612761,1610612764,103,100,0.494,0.545,0.379,23,36,0.526,0.636,0.462,28,40
20400684,1610612749,1610612746,92,90,0.434,0.864,0.077,22,50,0.447,0.909,0.364,23,32
20400681,1610612755,1610612737,103,85,0.468,0.741,0.474,26,43,0.402,0.789,0.333,22,43
20400679,1610612747,1610612759,91,103,0.486,0.769,0.3,16,37,0.488,0.9,0.167,28,43
20400677,1610612748,1610612739,100,88,0.521,0.69,0.545,18,46,0.422,0.636,0.333,17,30
20400678,1610612763,1610612746,103,106,0.474,0.633,0.5,20,32,0.597,0.75,0.625,19,36
20400671,1610612754,1610612761,97,98,0.373,0.838,0.235,18,41,0.417,0.886,0.438,17,51
20400674,1610612750,1610612756,79,108,0.407,0.4,0.143,26,39,0.489,0.5,0.407,28,48
20400672,1610612765,1610612737,99,84,0.507,0.773,0.545,24,36,0.425,0.65,0.2,19,41
20400669,1610612738,1610612751,110,89,0.542,0.758,0.583,26,42,0.387,0.875,0.526,19,35
20400675,1610612757,1610612743,97,94,0.442,0.792,0.588,22,41,0.461,0.625,0.438,18,42
20400676,1610612744,1610612758,107,111,0.434,0.652,0.273,29,46,0.444,0.788,0.333,26,54
20400673,1610612740,1610612742,82,90,0.387,0.769,0.308,18,46,0.451,0.821,0.375,21,36
20400670,1610612755,1610612745,95,118,0.436,0.686,0.214,19,32,0.539,0.786,0.56,35,47
20400668,1610612747,1610612757,92,79,0.482,0.625,0.333,28,46,0.364,0.889,0.318,17,40
20400659,1610612764,1610612765,96,105,0.429,0.727,0.381,22,39,0.446,0.743,0.385,22,46
20400664,1610612742,1610612748,109,104,0.489,0.889,0.389,25,46,0.483,0.786,0.391,28,41
20400667,1610612758,1610612760,101,106,0.419,0.727,0.233,21,42,0.465,0.821,0.471,12,43
20400663,1610612763,1610612756,108,97,0.456,0.7,0.545,25,45,0.446,0.8,0.297,24,46
20400665,1610612743,1610612752,96,76,0.494,0.842,0.182,26,47,0.365,0.739,0.625,18,32
20400662,1610612749,1610612750,91,86,0.386,0.917,0.1,19,50,0.412,0.909,0.286,25,40
20400666,1610612762,1610612766,105,109,0.452,0.783,0.273,25,31,0.515,0.74,0.222,15,35
20400661,1610612751,1610612741,107,97,0.5,0.963,0.438,27,36,0.472,0.657,0.4,21,34
20400660,1610612753,1610612739,105,102,0.557,0.8,0.273,24,33,0.443,0.656,0.214,19,43
20400658,1610612746,1610612752,96,89,0.477,0.714,0.222,26,44,0.521,0.733,0.4,21,36
20400655,1610612737,1610612753,80,79,0.434,0.714,0.267,22,41,0.38,0.81,0.286,9,42
20400653,1610612738,1610612745,94,97,0.494,0.75,0.214,23,32,0.466,0.808,0.421,27,39
20400656,1610612740,1610612763,91,98,0.469,0.9,0.316,25,34,0.492,0.844,0.474,26,32
20400657,1610612760,1610612759,84,103,0.411,0.8,0.308,18,36,0.481,0.81,0.444,22,42
20400654,1610612755,1610612754,89,88,0.452,0.778,0.563,19,42,0.455,0.677,0.368,20,32
20400652,1610612747,1610612766,101,90,0.461,0.767,0.471,19,43,0.418,0.529,0.385,25,49
20400650,1610612750,1610612758,84,94,0.427,0.786,0.333,24,44,0.435,0.5,0.357,25,45
20400651,1610612739,1610612749,104,87,0.43,0.963,0.308,28,48,0.447,0.731,0,22,31
20400648,1610612748,1610612745,104,95,0.5,0.828,0.429,18,35,0.432,0.952,0.227,23,38
20400649,1610612761,1610612756,105,123,0.422,0.815,0.5,21,41,0.523,0.793,0.435,22,49
20400647,1610612746,1610612744,96,85,0.434,0.818,0.4,23,54,0.442,0.692,0.4,23,34
20400645,1610612759,1610612740,93,83,0.472,0.667,0.294,23,40,0.455,0.615,0.455,14,38
20400641,1610612754,1610612743,88,95,0.361,0.826,0.36,23,41,0.5,0.882,0.5,21,39
20400639,1610612764,1610612753,97,103,0.366,0.689,0.353,19,42,0.481,0.774,0.273,17,48
20400640,1610612765,1610612752,91,61,0.474,0.8,0.3,29,43,0.361,0.533,0.1,15,34
20400644,1610612742,1610612755,89,93,0.367,0.76,0.267,18,50,0.407,0.944,0.6,18,51
20400643,1610612741,1610612738,97,101,0.407,0.6,0.4,18,47,0.429,0.78,0.5,20,36
20400642,1610612763,1610612737,84,83,0.463,0.5,0.25,20,44,0.425,0.737,0.5,17,36
20400646,1610612762,1610612751,82,99,0.386,0.8,0.462,20,37,0.529,0.667,0.692,28,41
20400637,1610612747,1610612751,103,109,0.416,0.87,0.375,22,55,0.531,0.682,0.4,29,28
20400633,1610612750,1610612762,93,91,0.4,0.75,0.4,19,39,0.462,0.944,0.2,26,45
20400627,1610612752,1610612739,99,96,0.413,0.909,0.3,18,41,0.415,0.757,0,13,43
20400631,1610612737,1610612748,96,106,0.507,0.65,0.579,23,29,0.474,0.73,0.385,26,44
20400635,1610612745,1610612758,111,117,0.451,0.7,0.484,31,44,0.494,0.844,0.429,25,39
20400630,1610612738,1610612756,119,128,0.516,0.778,0.346,31,32,0.553,0.778,0.52,31,38
20400636,1610612757,1610612746,90,86,0.432,0.769,0.267,21,49,0.425,0.773,0.25,23,40
20400638,1610612744,1610612760,85,88,0.416,0.5,0.235,24,41,0.418,0.75,0.28,11,47
20400628,1610612766,1610612761,101,94,0.471,0.895,0.5,19,48,0.427,0.743,0.267,16,34
20400634,1610612749,1610612743,100,106,0.44,0.846,0.364,22,42,0.518,0.704,0.125,27,42
20400632,1610612740,1610612755,99,95,0.5,0.625,0.4,28,42,0.395,0.714,0.368,21,44
20400629,1610612753,1610612764,108,101,0.471,0.952,0.571,22,45,0.414,0.676,0.316,20,39
20400626,1610612759,1610612758,90,80,0.465,0.704,0.357,17,41,0.429,0.813,0.1,22,32
20400624,1610612754,1610612765,76,88,0.403,0.727,0.4,15,36,0.471,0.731,0.357,20,39
20400625,1610612741,1610612766,101,93,0.532,0.765,0.375,26,34,0.466,0.833,0.588,23,33
20400622,1610612746,1610612747,105,89,0.448,0.686,0.375,30,51,0.418,0.833,0.444,17,39
20400619,1610612750,1610612737,104,87,0.557,0.7,0.409,35,38,0.425,0.714,0.308,19,40
20400614,1610612764,1610612755,117,107,0.461,0.758,0.4,26,45,0.5,0.763,0.8,28,40
20400616,1610612765,1610612743,87,70,0.436,0.882,0.444,24,45,0.333,0.9,0,13,44
20400615,1610612739,1610612763,114,111,0.544,0.724,0.636,28,36,0.527,0.852,0.476,24,29
20400612,1610612738,1610612754,100,86,0.466,0.733,0.625,25,41,0.441,0.677,0.278,15,32
20400621,1610612757,1610612742,88,95,0.405,0.517,0.313,23,42,0.45,0.882,0.4,32,47
20400623,1610612744,1610612751,99,113,0.439,0.692,0.45,18,39,0.536,0.737,0.563,30,39
20400617,1610612749,1610612756,115,121,0.458,0.88,0.294,20,49,0.506,0.735,0.417,29,40
20400613,1610612761,1610612748,96,111,0.38,0.689,0.238,14,40,0.534,0.592,0.364,24,51
20400618,1610612740,1610612745,77,82,0.432,0.615,0.417,21,37,0.382,0.783,0.261,18,42
20400620,1610612762,1610612760,109,100,0.5,0.871,0.462,26,38,0.416,0.897,0.345,13,32
20400611,1610612747,1610612760,93,104,0.459,0.773,0.308,21,36,0.409,1,0.394,21,48
